2999.5213220353176,3000.5105171448736,3001.4954187980725,3002.5008596942666,3003.4860900135504,3004.462379149922,3007.598956287267,3008.6033066254718,3009.6031847962236,3010.58953337286,3011.5791228756043,3012.557961727762,3013.5421019809896,3014.530931180181,3015.5230085762682,3016.509452784873,3017.4989496653216,3018.512738147927,3025.57634692916,3026.5647451508157,3027.557807793825,3028.5693450234403,3029.571781585382,3030.5774793792207,3031.579970245683,3032.6273494193797,3033.6676461016914,3039.584595069245,3040.5759412906395,3041.5786281344717,3042.5814533760517,3043.5874938922707,3044.5880482375987,3045.6018403595713,3046.6028971550927,3047.6621276997093,3048.6107630560136,3055.5239067378284,3056.5181696546138,3057.52871359424,3058.529471680814,3059.534368477226,3060.5319466602887,3062.0903855343945,3063.0954882369238,3064.0953154826243,3065.114898552388,3066.128614686613,3068.784732455986,3069.5427426505044,3070.547606713596,3071.5518897126876,3072.5517215766668,3073.5510548597713,3074.543256155312,3076.1245061508043,3077.1205993425274,3078.1219024025536,3079.1178729498347,3080.1197810700196,3081.1083373772167,3082.1223589357774,3083.571133293322,3084.557906259816,3085.559337034423,3086.5611844500845,3087.555497875314,3088.552887536271,3089.1343988121807,3090.130087143725,3091.1306927632363,3092.1251863268317,3093.1279829655814,3094.117125368658,3095.121461102272,3100.6218358071956,3101.564888498575,3102.558738120179,3103.5389221761156,3104.557080281947,3105.5545275607037,3106.5476403134217,3107.5070079184206,3108.082609998425,3108.5195157040466,3109.09190189414,3110.0688612473446,3122.102959175497,3123.0995713043385,3124.097263658909,3131.5472907722583,3132.555072053723,3133.5493130314776,3134.55755768971,3135.5338578578467,3136.5061179022464,3137.4558284749046,3140.0757369935154,3141.0541319570752,3142.026296039682,3143.0096663685904,3144.0212804601165,3145.0135693361435,3145.553970115856,3146.571763623064,3147.5581013567944,3148.5563114267325,3149.5457180238923,3150.5356256415475,3151.5021158791646,3154.0814305890713,3155.057332867283,3156.043289826531,3157.0443736556267,3158.023975883393,3159.0182356487576,3165.534354318636,3166.5234665390963,3167.545093265323,3168.614485011558,3169.5817262583937,3170.025542675988,3171.0590713491865,3172.0351958790966,3173.0257563785044,3174.032871523154,3180.5524302840417,3181.582040923909,3182.5739807615337,3184.096679308136,3185.0457814046395,3186.0441917668563,3187.0404549347004,3188.044618363783,3189.038510026784,3190.034125068902,3193.462534400871,3194.483489647545,3195.4800334394686,3196.4930566595754,3197.498778450924,3198.0601802045335,3199.059926203427,3200.0603355075855,3201.061129995942,3202.060004633756,3203.0628833531905,3204.0578769197105,3205.064536499252,3206.0789217901943,3207.075932094816,3208.4965341256966,3209.49626377086,3210.509039031643,3211.51296175453,3212.070775399082,3213.0772834222557,3214.077613921709,3215.079584000217,3216.0757941019115,3217.075721765137,3218.0741410266105,3219.07317511762,3220.061207834162,3221.0558737744054,3222.046847235299,3222.997883967231,3223.520596716027,3224.51168852661,3225.5226510112657,3226.084208266339,3227.0880613729205,3228.09045747036,3229.0924385821427,3230.0909155610198,3231.089710791226,3232.089128088475,3233.085622539652,3234.0753249926565,3235.066669704814,3236.0578082267702,3241.081299132204,3242.0801144094476,3243.086968753053,3244.0729226442754,3245.0586583969716,3246.0508244262683,3247.0591601258748,3248.0461792771375,3249.0454584473882,3250.044059068541,3251.02567525581,3252.0038946918107,3253.004487042019,3254.02050422157,3255.0600025912468,3256.0783064343277,3257.0914035100145,3258.079437374843,3259.0748926839387,3260.0689385654937,3261.0715247409107,3262.059037923828,3263.0579699765876,3264.0496671334295,3265.0243777578758,3266.0172138990342,3267.011165504696,3268.0081129812465,3271.506109693217,3272.5047449381314,3273.4796350889096,3274.0947125190924,3275.093518350435,3276.077082300652,3277.0591827635344,3278.0319534326914,3279.0146564782617,3280.0057987172368,3280.991284916593,3281.9871383772884,3282.9819886788464,3283.9898400747866,3284.977889793476,3285.9751889815198,3286.526223905756,3288.0882029277423,3289.100765561068,3290.0914738880083,3291.0771636657573,3292.048957203813,3293.0328187932273,3294.017125339281,3295.009324608746,3296.005234121979,3296.9944749499878,3297.989070807752,3298.9828613754976,3299.9871721946706,3306.0496120269117,3307.046513188724,3308.037783704079,3309.024282800231,3310.0282137043937,3311.0169183316443,3312.0026433437993,3312.9956210487403,3313.999136674553,3314.988076661028,3320.0612065289456,3321.0593463640353,3322.0482196622047,3323.036364066695,3324.033458714374,3325.0199389931195,3326.018005231836,3327.0081833263,3328.0061183451658,3328.991789325546,3329.9968841204113,3331.012910882305,3335.01386510766,3336.0188925821794,3337.022066286333,3338.024925790868,3339.024910594077,3340.0245856011556,3341.0255762278894,3342.025932051876,3343.0233560170736,3344.026814057696,3345.0263068504746,3346.037815222537,3347.0591066694487,3350.037002876338,3351.041133480342,3352.0423073967368,3353.0424705949426,3354.0420714075226,3355.041164713443,3356.038100206002,3357.0335785398843,3358.028187434073,3359.015423282642,3360.004302320109,3360.974170656307,3361.9611642699197,3362.961629638129,3364.041851107735,3365.0521451442,3366.055563145508,3367.0559188610223,3368.0553165855554,3369.05102913227,3370.0489432023337,3371.0433694921394,3372.0414204653616,3373.0344177498637,3374.020280779602,3375.0081776866373,3375.999443174437,3377.00462210457,3378.0318244718214,3379.041205940247,3380.0443588440476,3381.045361684876,3382.0342843155654,3383.0270716405107,3384.0252204634885,3385.022506993521,3386.0165237921947,3387.01537458408,3388.008522910332,3388.996310157756,3389.9867739893416,3390.9852515231332,3391.990814285434,3393.0103430729546,3394.036197383734,3395.046639340557,3396.041811286503,3397.036514005563,3398.036700494601,3399.035429402241,3400.0329293400646,3401.030675963971,3402.022446027043,3403.0078457116583,3403.9973755780875,3404.981539265824,3405.9695010165283,3406.9716633146286,3407.9972150252547,3409.0005413049557,3410.0284138664824,3411.017950109794,3412.04283336374,3413.0517511238163,3414.037679022611,3415.030583624927,3416.008245707276,3416.992623883475,3417.976301092529,3418.96578490613,3419.9589944423246,3420.9509515852124,3421.9547198207156,3422.9518156661534,3423.9621210673827,3424.978103270557,3426.0476832255467,3427.064454751352,3428.055144933178,3429.0421136989626,3430.0231872622962,3431.007689649823,3431.989684263877,3432.9815790143334,3433.975115667286,3434.9653920735564,3435.962020896042,3436.962760977195,3437.9544897156643,3438.9553049979677,3439.959309302375,3442.042503600651,3443.028740153238,3444.0277394140767,3445.020875375398,3446.013735098421,3447.0095745411804,3448.005505206912,3448.9981304417597,3449.994193963122,3450.9824434880325,3451.9790526772263,3452.9697212638116,3453.9955160291483,3455.0216488591027,3456.0408537383278,3457.0379795839244,3458.0348612179987,3459.0294315661417,3460.0251410603964,3461.0167329067444,3462.0120751055474,3463.0064513171683,3463.9952221604044,3464.99170722175,3465.9734459092733,3466.9708998169267,3467.9560828138515,3468.959446425448,3469.986037007632,3471.03022606906,3471.9775145973076,3472.9805582879526,3473.980988763916,3474.9853788044807,3475.986272386371,3476.9876949936306,3477.990127568259,3478.988090699714,3479.9887137852907,3480.9875389160266,3481.9876237141207,3482.9936112486093,3483.991712655808,3484.993588198156,3486.022764009982,3486.9919544031336,3488.005297309273,3489.0057901362343,3490.0081708926964,3491.0098388417236,3492.008362539241,3493.0048549090816,3494.000888695995,3494.9958221548077,3495.9906668102453,3496.9755002922384,3497.9563597511124,3498.9419843936075,3499.9282607604778,3500.9294587590616,3502.003747764379,3503.0116270553826,3504.019210264452,3505.01919939154,3506.0193063249094,3507.0170405847375,3508.0145832769895,3509.009894808838,3510.002256797697,3510.9954590252405,3511.9897068738446,3512.983209607916,3513.9781649917118,3515.987511878475,3517.0079776346074,3518.0116238967667,3519.0077304029037,3520.0034712621764,3521.0017889867568,3521.99492797141,3522.9907245961176,3523.9872988093975,3524.982107824862,3525.9703674525417,3526.969059361895,3527.9579960894243,3528.95928106531,3529.955140317502,3530.9844585372784,3532.00659659815,3533.011315905186,3534.0086295000815,3535.000975310384,3536.0004454342325,3537.0020042813453,3537.9995794507613,3538.995518134086,3539.9938725851853,3540.9855630165866,3541.97877236904,3542.955121338154,3543.9530025603576,3544.9436337504058,3548.9858309124165,3550.008098997963,3551.0190945352165,3552.0084842946117,3553.002983550261,3553.984324887919,3554.968882375583,3555.95647559986,3556.9406364938254,3557.9318465277643,3558.928632153909,3559.9258346426186,3560.9200482642273,3561.922941175365,3562.940005834899,3564.0159412290536,3565.0245588506805,3566.0256447838437,3567.0186346002442,3568.0005366150076,3568.987157061262,3569.9715923904037,3570.9569022932046,3571.9503181300006,3572.943418344542,3573.9353085709217,3574.9293609414235,3575.924736143552,3576.9141033594155,3581.032620805305,3581.997857015784,3582.9868747590685,3583.987433254862,3584.986609547749,3585.981586500504,3586.9774968821657,3587.9788323420844,3588.986373158621,3589.972215561388,3590.9571422285017,3594.0234491760125,3595.017751922724,3596.005413741137,3597.007072496992,3597.995039411025,3598.9944871510206,3599.991054311357,3600.9877648342986,3601.983877480957,3602.972997082266,3603.9692171866946,3604.966385858101,3605.9756813443264,3606.9363366242815,3609.9360959747596,3610.9337832729707,3611.9413147399337,3612.949119876864,3613.9531167316363,3614.955466828294,3615.953362325814,3616.9573911047146,3617.956601680714,3618.9513278461714,3619.9521377812584,3620.9579998858153,3621.950440205122,3622.962886088361,3623.92111573404,3624.9969144748884,3625.9695072943277,3626.975295047958,3627.9732810645264,3628.975725642824,3629.974182774876,3630.9691167078445,3631.968515622435,3632.9622218439213,3633.955826733214,3634.9450356547864,3635.9222637337884,3636.8900130281886,3637.870119696817,3638.8745450954734,3639.957709762989,3640.97509036467,3641.983539580966,3642.9822742923534,3643.980366759078,3644.982206295824,3645.9770322234513,3646.9747805415113,3647.9754329889697,3648.958518753246,3649.945983319707,3650.940440973037,3655.985662119209,3656.9755663732917,3657.981889858431,3658.9712803616217,3659.9669309579303,3660.966060966772,3661.9577609353787,3662.9514788296037,3663.9558930770822,3664.9458457146643,3665.9543644874057,3666.9350807006617,3667.9361084145257,3668.9982153327223,3669.9607760193776,3671.9826267236313,3672.96518757885,3673.962021635144,3674.960181884355,3675.9587943552224,3676.9658869888617,3677.9662703261347,3678.948582203963,3679.971327823648,3687.9831707165467,3688.975329550121,3689.9820429180836,3690.973315528838,3691.960504884774,3692.9431587501936,3693.923563186006,3694.9167709409703,3695.9100946679573,3696.8968062035588,3697.8845613229746,3698.8862404260267,3699.8671743623836,3701.9774611874454,3702.9927889305695,3703.988757940298,3704.9884468888754,3705.969853228603,3706.9642212645576,3707.953300969447,3708.9356960505233,3709.924637303737,3710.909626412386,3711.902037646732,3712.896577858024,3713.8885618536146,3720.9574235195078,3721.9548875317737,3722.9550136132953,3723.9618326432605,3724.9623848420306,3725.9758534452526,3726.9657047249716,3727.9718287741252,3734.9726650026178,3735.9668840699023,3736.968265903064,3737.96887511638,3738.9684603022743,3739.9716965384373,3740.9705636228937,3741.989170246371,3743.0092042438882,3749.9001310131202,3750.90858875552,3751.9160386449867,3752.9212898989513,3753.922801753172,3754.9255819376426,3755.9220135376295,3756.4808878183485,3757.485049320943,3758.4835505423994,3759.4937782165857,3760.4916087495308,3761.5012095876964,3762.4929366589417,3763.930969470715,3764.9371215180536,3765.9409082844713,3766.9420995982973,3767.9416104023876,3768.9394975768787,3769.928995819379,3771.513584420741,3772.509639714583,3773.5097700869314,3774.516355594425,3775.5094738054804,3776.5027208699635,3777.510352155564,3778.937072663325,3779.9433434481557,3780.946079846951,3781.9386608423683,3782.9393300923093,3783.5186669794048,3783.936107318169,3784.5180480017307,3785.526286080638,3786.517278370173,3787.517335257908,3788.5158090469868,3789.508620612966,3790.5022644817914,3796.929521696742,3797.9281241032404,3798.9313958955076,3799.9348659539414,3800.9342136969217,3801.9246236629965,3802.492033518925,3802.9197794684615,3803.474059733418,3804.4788900070457,3805.4708375263785,3806.464369999352,3816.493960994641,3817.512547015751,3818.5018828966627,3819.5001235091236,3826.942995018756,3827.9443201884337,3828.940129134091,3829.923094667372,3830.913283799069,3831.900208338158,3832.864050552392,3834.495060969179,3835.4568364046495,3836.4356551290634,3837.429427645929,3838.422275680455,3839.406290052125,3840.4048754176447,3841.953153384417,3842.9570145359585,3843.947820106204,3844.9390515333553,3845.9282377864647,3846.8850089769753,3848.496536450148,3849.474399038118,3850.450168816229,3851.44279927602,3852.4286212659345,3853.4256641336488,3854.4245273053166,3861.9142890562966,3862.9240156890583,3866.445424774408,3867.4372702118335,3868.418816912318,3869.415334554966,3875.933571823236,3876.9648116599324,3878.4763070581284,3879.4597254415357,3880.4456517174726,3881.444236300802,3882.438844347854,3883.4367895041623,3884.432234485019,3885.4174472060527,3888.8722555390764,3889.878338301699,3890.8907242193272,3891.8864589744285,3892.4403666205167,3893.4507656412893,3894.4525347680365,3895.4538869806747,3896.45527405876,3897.4575732844364,3898.454308283723,3899.455765225343,3900.454857999547,3901.4555909979804,3902.4641870159453,3902.8946014256408,3903.4398732373174,3903.906903119801,3904.9048874516066,3905.9008717956067,3906.461728544123,3907.4701623169594,3908.4735110814295,3909.473582878582,3910.474125836755,3911.4730696376614,3912.47296778038,3913.468853794287,3914.4653127637957,3915.4588881235413,3916.44952044254,3917.4279390479223,3918.4080585273196,3918.8931827567317,3920.466003602996,3921.4844420934282,3922.4851477924312,3923.486162455755,3924.483377642178,3925.4847324075695,3926.4831117640647,3927.4785398541844,3928.472686801397,3929.471311349234,3930.45837888741,3931.448095644845,3936.472990570092,3937.4673310782723,3938.4677750840997,3939.461252532581,3940.4567277254287,3941.4560897190036,3942.4471300570117,3943.450260131843,3944.4427343229186,3945.4343877101855,3946.4208873041302,3947.4130566548215,3948.4132714458874,3949.4353625740982,3950.4668317979063,3951.465375353728,3952.466571771226,3953.4614988211633,3954.4675161501577,3955.4645925896416,3956.466000474953,3957.463633231646,3958.4535532221803,3959.4507319170825,3960.438424999294,3961.4156173576416,3966.896368993612,3967.894511488248,3968.465771185853,3968.883743461093,3969.4785292598904,3970.4787426401217,3971.4641681147327,3972.446647691577,3973.4271196989466,3974.412611622718,3975.399917052012,3976.3943201850598,3977.3860745225657,3978.379896986356,3979.3818113308225,3980.3737384955343,3981.379706967601,3982.453556381166,3983.4843668831177,3984.488548724414,3985.481043679046,3986.457333775613,3987.4416107037405,3988.4243900689007,3989.418226432515,3990.4100076999985,3991.4034616135464,3992.4000813150233,3993.3874666655033,3994.3831054054253,3995.3850935668006,4001.448724546986,4002.429798585917,4003.4318396021395,4004.420087635392,4005.4204537579653,4006.404045996028,4007.3996352444037,4008.398233242739,4009.393958111065,4014.4635374405757,4015.4604260841684,4016.445212134172,4017.4396842352094,4018.434595633161,4019.4269347870586,4020.415129976542,4021.406766584249,4022.405579728487,4023.4013986413997,4024.4022301927503,4025.393356258717,4026.3736415554376,4027.393682337298,4028.4016469089174,4029.3970341147915,4030.4103897525542,4031.4152335737394,4032.4164256379017,4033.4189821288014,4034.4202401796897,4035.4192590510675,4036.4207620550983,4037.419542631657,4038.418080331017,4039.419409741674,4040.4149147905764,4041.4241998753027,4042.4093507556904,4042.8875577150257,4043.418205418975,4044.4279965427154,4045.4372957211963,4046.4401771109888,4047.4393989464756,4048.4394561078407,4049.4386354039075,4050.4375905764673,4051.4335668583813,4052.429729103317,4053.4222019071335,4054.40975524601,4055.403380709965,4056.3775890097495,4057.3799554624625,4058.425859275205,4059.4446519823623,4060.449773342502,4061.4497276186307,4062.449704438395,4063.451759277204,4064.450648806964,4065.4466310493845,4066.44295319774,4067.4356330283,4068.425687286098,4069.416845493871,4070.4077611518655,4071.4006914439583,4072.409956303087,4073.425865516967,4074.4414224983125,4075.4359206422664,4076.4356387253265,4077.434682623977,4078.422553414637,4079.4238402957494,4080.422685765816,4081.419638002175,4082.4184270611504,4083.406715479572,4084.3972685243807,4085.387488807701,4086.385186049698,4087.402773283555,4088.420892190753,4089.4269454728815,4090.434803292235,4091.437316558947,4092.4357286906647,4093.4354952019708,4094.436589530888,4095.431281251933,4096.429602742769,4097.423474909912,4098.411390460338,4099.395402391071,4100.3799550985,4101.366009606487,4102.3880947504485,4103.398516507365,4106.436614106342,4107.443527962032,4108.441829439697,4109.433392731414,4110.418800098171,4111.401752047176,4112.391520652467,4113.374955803518,4114.365721767838,4115.359750947756,4116.355439515586,4117.354329325092,4118.352744132892,4119.358326086908,4120.418601512973,4121.451632615645,4122.4553295201395,4123.447705210436,4124.438253338349,4125.4180120262845,4126.40420925087,4127.39072399827,4128.3817395160195,4129.3776116616145,4130.367899601385,4131.362781223844,4132.35732161542,4133.349466683757,4134.363739336787,4138.418877472838,4139.418691742326,4140.403362727871,4141.4043159980665,4142.40032397443,4143.395443752848,4144.389328055899,4145.379826516775,4146.387082110171,4147.377319198781,4148.366558542831,4149.397801373714,4150.406323084661,4151.412384990949,4152.432758229695,4153.434934035309,4154.420542013477,4155.421082536062,4156.414194143472,4157.406152516641,4158.399803793584,4159.396938168979,4160.388021578215,4161.383075286609,4162.36368194043,4163.369982136589,4164.352806760824,4165.3710208963685,4166.361123607536,4167.364226850046,4168.37459362225,4169.379595208415,4170.38138514072,4171.383919455426,4172.383703701595,4173.385504372061,4174.385098913185,4175.384417006473,4176.387674881863,4177.387544225871,4178.38075522395,4179.377710140299,4180.371683885564,4181.383288120928,4182.395424242045,4183.402920609129,4184.405165839832,4185.406688412379,4186.4075598552,4187.405062014472,4188.402188849473,4189.398555620466,4190.393970121668,4191.3854583240645,4192.3721576398475,4193.3537084566615,4194.350459509436,4195.3436811748625,4196.37966622352,4197.403440267627,4198.413844812349,4199.413530587438,4200.414301514818,4201.414900785257,4202.412288228983,4203.408393396451,4204.407251981972,4205.402242477591,4206.39470130337,4207.386763076539,4208.370552461306,4209.389210478313,4211.3918832348745,4212.405750843065,4213.407861678237,4214.401393031676,4215.40081742947,4216.396928821873,4217.396260598536,4218.392829265809,4219.3900216429965,4220.383909258496,4221.381168084248,4222.369326645784,4223.373845302307,4224.360891101311,4225.364991910862,4226.3923861011435,4227.398046640677,4228.393926464885,4229.403275460329,4230.4036651810575,4231.402293677765,4232.3988615896305,4233.400006088312,4234.3983693790815,4235.388751008058,4236.388792270673,4237.377517300557,4238.362590709676,4239.351678743015,4244.397495128376,4245.415253768276,4246.40784265377,4247.403788816869,4248.395044837632,4249.379131066874,4250.364089849443,4251.351023692806,4252.341670137771,4253.333244616937,4254.323398833926,4255.323069426657,4256.322728158705,4257.3237032912675,4258.383099075517,4259.41265206473,4260.422555280322,4261.415703273514,4262.407372886488,4263.396025507066,4264.380612991265,4265.366296478704,4266.356113435884,4267.349307491508,4268.342207940872,4269.336718855772,4270.327349915736,4271.332924845383,4277.387564877456,4278.3902974789935,4279.377112620548,4280.374885885062,4281.377126304492,4282.373176002779,4283.3655114643625,4284.35917866399,4285.339902063165,4290.42373418942,4291.402604233268,4292.394918796092,4293.401309395613,4294.395490881779,4295.389513137281,4296.3905313598125,4297.3824093795365,4298.375732304869,4299.357412997283,4300.3563437984785,4301.335727079988,4304.334550178349,4305.321734197813,4306.336154865857,4307.340230521705,4308.346982664605,4309.347439488093,4310.350905547287,4311.351722207288,4312.351031418934,4313.349490718695,4314.3571649953965,4315.344499941172,4316.345477290973,4317.331024817095,4318.333996488441,4320.3574726607385,4321.364504809951,4322.3730040304,4323.37552335258,4324.372275178977,4325.374766303589,4326.369607471819,4327.365423405472,4328.363681399047,4329.353611304087,4330.336202108194,4331.318366581578,4332.317675010341,4333.30158891036,4334.332136326191,4335.371148883422,4336.377412028606,4337.3771227626885,4338.378724246022,4339.379165167809,4340.380170082276,4341.369998245823,4342.365405622163,4343.367214632697,4344.35431446347,4345.35041142394,4352.36320556251,4353.366498480872,4354.36368262049,4355.361036695212,4356.365606408679,4357.357716349504,4358.3604919938025,4359.348140646131,4360.342039903041,4361.3340537563845,4362.341590106287,4368.365661084182,4369.364057785633,4370.364210626762,4371.355514038037,4372.362304721621,4373.363407481286,4374.353069288768,4383.379540463537,4384.379422967604,4385.369311646344,4386.361686054223,4387.343731446165,4388.341929156339,4389.327825304051,4390.320206793478,4391.310312067485,4392.2905608043975,4393.277175736181,4394.2781968454565,4395.273435335391,4397.377065232754,4398.386794503977,4399.38624167167,4400.37884888605,4401.367945262571,4402.353099717649,4403.339876587438,4404.334057152202,4405.318031620385,4406.307934706603,4407.301102572888,4408.3034820716475,4416.3527840023635,4417.344406652643,4418.349017800224,4419.340642802061,4420.348202870178,4421.339037136534,4422.370115396245,4430.365221208423,4431.368358426657,4432.36061178242,4433.362670020853,4434.37270829416,4435.364134540458,4436.3399934285235,4437.353584054277,4444.298018652223,4445.306367734325,4446.311326542187,4447.311337639124,4448.312992598379,4449.319114276381,4450.316032375141,4450.877238725582,4451.308061871046,4451.888834435361,4452.885623543039,4453.883679716813,4454.887122893908,4455.889847873202,4456.885559907533,4457.880744437324,4459.330209861029,4460.3357509910475,4461.339031801467,4462.336544446326,4463.3371544441125,4464.333703096268,4465.309127054475,4465.9138481796035,4466.9069538015965,4467.911153586834,4468.910143578798,4469.910015021118,4470.910008988171,4471.896203777219,4472.8855194873595,4474.332855795292,4475.344149723339,4476.3385644215305,4477.334237118434,4478.338392029369,4478.916547482502,4479.320099345323,4479.912445420932,4480.9198439458805,4481.919049050132,4482.914864650148,4483.914844844933,4484.914784268479,4485.903714574396,4493.328433559133,4494.3245087971045,4495.320217728781,4495.896217758772,4496.324456071543,4496.892254342797,4497.30238938268,4497.893541387763,4498.891043079532,4499.891406982232,4500.8830673721695
