,P2
5BT+6TT+2Stannyl,0.003961120569172494
6BT+4TT+H+Phenyl,0.004938014233212582
6BT+4TT+Br+H,0.005780246667751652
5BT+7TT+Stannyl+Phenyl,0.0
6BT+4TT+Methyl+Phenyl,0.004334745932776094
5BT+7TT+Stannyl+Br,0.0
6BT+4TT+Br+Methyl,0.0059640910078268715
6BT+5TT+2H,0.02225528959542231
6BT+5TT+H+Methyl,0.036346275763446664
6BT+4TT+2Phenyl,0.0
6BT+4TT+Br+Phenyl,0.0009479319862894907
6BT+4TT+2Br,0.001178797730169767
6BT+4TT+Stannyl+H,0.0
6BT+5TT+2Methyl,0.017993473978133286
6BT+4TT+Stannyl+Methyl,0.0
5BT+7TT+2Stannyl,0.007642716365359964
6BT+5TT+H+Phenyl,0.008630733091645856
6BT+5TT+Br+H,0.009080600180663671
6BT+5TT+Methyl+Phenyl,0.008478258604264932
6BT+5TT+Br+Methyl,0.0091307455815684
6BT+4TT+Stannyl+Phenyl,0.0
6BT+4TT+Stannyl+Br,0.0007935292354616046
6BT+6TT+2H,0.02086118670684622
6BT+6TT+H+Methyl,0.02842032812916242
6BT+5TT+2Phenyl,0.0
6BT+5TT+Br+Phenyl,0.0028211544454151256
6BT+5TT+2Br,0.0006656286409260993
6BT+5TT+Stannyl+H,0.0
6BT+6TT+2Methyl,0.01284329842236053
6BT+5TT+Stannyl+Methyl,0.0005382317161649114
6BT+4TT+2Stannyl,0.004357540509397822
6BT+6TT+H+Phenyl,0.007465477131881003
6BT+6TT+Br+H,0.006228664903111727
6BT+6TT+Methyl+Phenyl,0.006543884585939755
6BT+6TT+Br+Methyl,0.005379367185986496
6BT+5TT+Stannyl+Phenyl,0.0
6BT+5TT+Stannyl+Br,0.0
6BT+7TT+2H,0.01142676897694713
6BT+7TT+H+Methyl,0.013551046551772316
6BT+6TT+2Phenyl,0.0
6BT+6TT+Br+Phenyl,0.002308193713280516
6BT+6TT+2Br,0.0
6BT+6TT+Stannyl+H,0.0
6BT+7TT+2Methyl,0.005158540693600115
6BT+6TT+Stannyl+Methyl,0.0
6BT+5TT+2Stannyl,0.0016792888143176334
6BT+7TT+H+Phenyl,0.0032919707259444256
6BT+7TT+Br+H,0.002316310851688016
6BT+7TT+Methyl+Phenyl,0.0027615016482539357
6BT+7TT+Br+Methyl,0.0014386736942979877
6BT+6TT+Stannyl+Phenyl,0.0
6BT+6TT+Stannyl+Br,0.0
6BT+8TT+2H,0.004306196427126644
6BT+8TT+H+Methyl,0.003957164173918615
6BT+7TT+2Phenyl,0.0
6BT+7TT+Br+Phenyl,0.0012277419894385624
6BT+7TT+2Br,0.0033638975702763555
6BT+7TT+Stannyl+H,0.0
6BT+8TT+2Methyl,0.0011163907746460004
6BT+7TT+Stannyl+Methyl,0.0
6BT+6TT+2Stannyl,0.0008105154486003086
