,P2
6BT+1TT+Br+Phenyl,-0.0
6BT+1TT+2Br,0.0
6BT+1TT+Stannyl+H,0.0
4BT+9TT+Stannyl+Methyl,0.0
5BT+6TT+2Methyl,0.007418667883814365
5BT+5TT+Stannyl+Methyl,0.0
6BT+2TT+2Methyl,-0.0
4BT+8TT+2Stannyl,0.0018657031499861988
6BT+1TT+Stannyl+Methyl,0.0
5BT+4TT+2Stannyl,0.00215017337715696
5BT+6TT+H+Phenyl,0.005713976023163442
5BT+6TT+Br+H,0.003953381496219309
6BT+2TT+H+Phenyl,-0.0
6BT+2TT+Br+H,0.0
4BT+9TT+Stannyl+Phenyl,0.0
5BT+6TT+Methyl+Phenyl,0.0041815994481046725
4BT+9TT+Stannyl+Br,0.0
5BT+6TT+Br+Methyl,0.002750910348644999
5BT+5TT+Stannyl+Phenyl,0.0
6BT+2TT+Methyl+Phenyl,-0.0
5BT+5TT+Stannyl+Br,0.0
6BT+2TT+Br+Methyl,0.0
6BT+1TT+Stannyl+Phenyl,0.0
6BT+1TT+Stannyl+Br,0.0007994883913924502
5BT+7TT+2H,0.0049522029228158465
6BT+3TT+2H,0.0018431541679144296
5BT+7TT+H+Methyl,0.0
5BT+6TT+2Phenyl,0.006309553747965304
5BT+6TT+Br+Phenyl,0.0
5BT+6TT+2Br,0.0
5BT+6TT+Stannyl+H,0.0
6BT+3TT+H+Methyl,0.0
6BT+2TT+2Phenyl,0.005046089769595158
6BT+2TT+Br+Phenyl,6.319702551420976e-05
6BT+2TT+2Br,0.0
6BT+2TT+Stannyl+H,0.0
5BT+7TT+2Methyl,0.0017658864641802666
5BT+6TT+Stannyl+Methyl,0.0
6BT+3TT+2Methyl,0.0020707978769929493
4BT+9TT+2Stannyl,0.00023830183947891225
6BT+2TT+Stannyl+Methyl,0.0
5BT+5TT+2Stannyl,0.001007193448641554
6BT+1TT+2Stannyl,0.0
5BT+7TT+H+Phenyl,0.0018844432114654929
5BT+7TT+Br+H,-0.0
6BT+3TT+H+Phenyl,0.001198808975561383
6BT+3TT+Br+H,0.0014817524150870967
5BT+7TT+Methyl+Phenyl,0.0009040975672328216
5BT+7TT+Br+Methyl,0.0
5BT+6TT+Stannyl+Phenyl,0.0
6BT+3TT+Methyl+Phenyl,0.00127616174736624
5BT+6TT+Stannyl+Br,0.0
6BT+3TT+Br+Methyl,0.0011821402346021746
6BT+2TT+Stannyl+Phenyl,0.0
6BT+2TT+Stannyl+Br,-0.0
5BT+8TT+2H,0.0013425934128846267
6BT+4TT+2H,0.011121733417267103
5BT+8TT+H+Methyl,-0.0
5BT+7TT+2Phenyl,0.0010322917329666592
5BT+7TT+Br+Phenyl,0.0
5BT+7TT+2Br,0.0
5BT+7TT+Stannyl+H,0.0
6BT+4TT+H+Methyl,0.0
6BT+3TT+2Phenyl,0.02009811740650193
6BT+3TT+Br+Phenyl,0.0010015645806384216
6BT+3TT+2Br,0.0
6BT+3TT+Stannyl+H,0.0
5BT+8TT+2Methyl,-0.0
5BT+7TT+Stannyl+Methyl,0.0
6BT+4TT+2Methyl,0.010315738669518614
6BT+3TT+Stannyl+Methyl,0.0
5BT+6TT+2Stannyl,0.002932728229318943
6BT+2TT+2Stannyl,0.001608364363193343
5BT+8TT+H+Phenyl,0.00012171391901009974
5BT+8TT+Br+H,0.0
6BT+4TT+H+Phenyl,0.00489608917452849
6BT+4TT+Br+H,0.00580190008309497
5BT+8TT+Methyl+Phenyl,0.0
5BT+8TT+Br+Methyl,0.0
5BT+7TT+Stannyl+Phenyl,0.0
6BT+4TT+Methyl+Phenyl,0.004341380233095381
5BT+7TT+Stannyl+Br,0.0
6BT+4TT+Br+Methyl,0.0059732556110067905
6BT+3TT+Stannyl+Phenyl,0.0
6BT+3TT+Stannyl+Br,0.0
5BT+9TT+2H,0.001641481081622212
6BT+5TT+2H,0.021908732240794055
5BT+9TT+H+Methyl,7.702627516515342e-05
5BT+8TT+2Phenyl,-0.0
5BT+8TT+Br+Phenyl,0.0
5BT+8TT+2Br,0.0
5BT+8TT+Stannyl+H,0.0
6BT+5TT+H+Methyl,0.0
6BT+4TT+2Phenyl,0.034257007879835565
6BT+4TT+Br+Phenyl,0.0034198692038618275
6BT+4TT+2Br,0.0006866831165214832
6BT+4TT+Stannyl+H,0.0
5BT+9TT+2Methyl,-0.0
5BT+8TT+Stannyl+Methyl,-0.0
6BT+5TT+2Methyl,0.017905786973692012
6BT+4TT+Stannyl+Methyl,0.0
5BT+7TT+2Stannyl,0.005227279751187939
6BT+3TT+2Stannyl,0.0033900446812016
5BT+9TT+H+Phenyl,-0.0
5BT+9TT+Br+H,-0.0
6BT+5TT+H+Phenyl,0.008625349977765585
6BT+5TT+Br+H,0.00907493647809346
5BT+9TT+Methyl+Phenyl,0.0
5BT+9TT+Br+Methyl,-0.0
5BT+8TT+Stannyl+Phenyl,-0.0
6BT+5TT+Methyl+Phenyl,0.008576317169101219
5BT+8TT+Stannyl+Br,0.0
6BT+5TT+Br+Methyl,0.009061060338295061
6BT+4TT+Stannyl+Phenyl,0.0
6BT+4TT+Stannyl+Br,0.0007932693813612441
5BT+10TT+2H,0.002358919255107498
6BT+6TT+2H,0.01985437068677981
7BT+2TT+2H,0.0
5BT+10TT+H+Methyl,0.0
5BT+9TT+2Phenyl,0.0
5BT+9TT+Br+Phenyl,0.0
5BT+9TT+2Br,-0.0
5BT+9TT+Stannyl+H,-0.0
6BT+6TT+H+Methyl,0.0
6BT+5TT+2Phenyl,0.027568557020335633
6BT+5TT+Br+Phenyl,0.0039751705136226705
6BT+5TT+2Br,0.0006803804398379461
6BT+5TT+Stannyl+H,0.0
7BT+2TT+H+Methyl,0.0
5BT+10TT+2Methyl,0.0
5BT+9TT+Stannyl+Methyl,0.0
6BT+6TT+2Methyl,0.012919843828967994
6BT+5TT+Stannyl+Methyl,0.0
7BT+2TT+2Methyl,-0.0
5BT+8TT+2Stannyl,0.0033863704158340786
6BT+4TT+2Stannyl,0.0029073100608583992
5BT+10TT+H+Phenyl,0.0
5BT+10TT+Br+H,0.0
6BT+6TT+H+Phenyl,0.007453627043566393
6BT+6TT+Br+H,0.006218778029472425
7BT+2TT+H+Phenyl,0.0
7BT+2TT+Br+H,0.0
5BT+10TT+Methyl+Phenyl,0.0
5BT+10TT+Br+Methyl,0.0
5BT+9TT+Stannyl+Phenyl,0.0
6BT+6TT+Methyl+Phenyl,0.006533497358330198
5BT+9TT+Stannyl+Br,0.0
6BT+6TT+Br+Methyl,0.0053708284181389196
6BT+5TT+Stannyl+Phenyl,0.0
7BT+2TT+Methyl+Phenyl,0.0
6BT+5TT+Stannyl+Br,0.0
7BT+2TT+Br+Methyl,0.0
6BT+7TT+2H,0.0113925190495475
7BT+3TT+2H,0.0
5BT+10TT+2Phenyl,0.0
5BT+10TT+Br+Phenyl,0.0
5BT+10TT+2Br,0.0001726804399589344
5BT+10TT+Stannyl+H,0.0
6BT+7TT+H+Methyl,0.0
6BT+6TT+2Phenyl,0.012936190473683986
6BT+6TT+Br+Phenyl,0.0028394490313173766
6BT+6TT+2Br,0.0
6BT+6TT+Stannyl+H,0.0
7BT+3TT+H+Methyl,0.0
7BT+2TT+2Phenyl,-0.0
7BT+2TT+Br+Phenyl,0.0
7BT+2TT+2Br,0.0
7BT+2TT+Stannyl+H,-0.0
5BT+10TT+Stannyl+Methyl,0.0
6BT+7TT+2Methyl,0.005142906710507124
6BT+6TT+Stannyl+Methyl,0.0
7BT+3TT+2Methyl,0.0
5BT+9TT+2Stannyl,0.0011645757119939702
7BT+2TT+Stannyl+Methyl,0.0
6BT+5TT+2Stannyl,0.0010800053743993006
6BT+7TT+H+Phenyl,0.003268888138419485
6BT+7TT+Br+H,0.0023000693804194066
7BT+3TT+H+Phenyl,-0.0
7BT+3TT+Br+H,0.0
5BT+10TT+Stannyl+Phenyl,0.0
6BT+7TT+Methyl+Phenyl,0.002718145282737935
5BT+10TT+Stannyl+Br,0.0
6BT+7TT+Br+Methyl,0.0014691741318890743
6BT+6TT+Stannyl+Phenyl,0.0
7BT+3TT+Methyl+Phenyl,-0.0
6BT+6TT+Stannyl+Br,0.0
7BT+3TT+Br+Methyl,0.0
7BT+2TT+Stannyl+Phenyl,0.0
7BT+2TT+Stannyl+Br,0.0004481654663812348
6BT+8TT+2H,0.0036704583803916844
7BT+4TT+2H,0.0017733600679587073
6BT+8TT+H+Methyl,0.0
6BT+7TT+2Phenyl,0.0038912995553792608
6BT+7TT+Br+Phenyl,0.0
6BT+7TT+2Br,-0.0
6BT+7TT+Stannyl+H,0.0
7BT+4TT+H+Methyl,0.0
7BT+3TT+2Phenyl,0.004570302917597666
7BT+3TT+Br+Phenyl,-0.0
7BT+3TT+2Br,0.0
7BT+3TT+Stannyl+H,0.0
6BT+8TT+2Methyl,0.000872213142228842
6BT+7TT+Stannyl+Methyl,0.0
7BT+4TT+2Methyl,0.0021113220791229947
5BT+10TT+2Stannyl,-0.0
7BT+3TT+Stannyl+Methyl,0.0
6BT+6TT+2Stannyl,0.0008005556944026137
7BT+2TT+2Stannyl,0.0
