,P1
5BT+10TT+H+Phenyl,0.0
5BT+10TT+Br+H,0.0
6BT+6TT+H+Phenyl,0.005171136340913694
6BT+6TT+Br+H,0.031158990974435002
7BT+2TT+H+Phenyl,0.0
7BT+2TT+Br+H,0.0
5BT+10TT+Methyl+Phenyl,0.0
5BT+10TT+Br+Methyl,0.0
5BT+9TT+Stannyl+Phenyl,0.0
6BT+6TT+Methyl+Phenyl,0.0016557678507384713
5BT+9TT+Stannyl+Br,0.0
6BT+6TT+Br+Methyl,0.011935699860303097
6BT+5TT+Stannyl+Phenyl,0.0
7BT+2TT+Methyl+Phenyl,0.0
6BT+5TT+Stannyl+Br,0.0
7BT+2TT+Br+Methyl,0.0
6BT+7TT+2H,0.007374955517179247
7BT+3TT+2H,0.0
5BT+10TT+2Phenyl,0.0
5BT+10TT+Br+Phenyl,0.0
5BT+10TT+2Br,0.007462951765355958
5BT+10TT+Stannyl+H,0.0
6BT+7TT+H+Methyl,0.0
6BT+6TT+2Phenyl,0.0
6BT+6TT+Br+Phenyl,0.0026804665113176296
6BT+6TT+2Br,-0.0
6BT+6TT+Stannyl+H,0.0
7BT+3TT+H+Methyl,0.0
7BT+2TT+2Phenyl,0.0
7BT+2TT+Br+Phenyl,0.0
7BT+2TT+2Br,0.0
7BT+2TT+Stannyl+H,0.0
5BT+10TT+Stannyl+Methyl,0.0
6BT+7TT+2Methyl,0.0
6BT+6TT+Stannyl+Methyl,0.0
7BT+3TT+2Methyl,0.0
5BT+9TT+2Stannyl,0.0
7BT+2TT+Stannyl+Methyl,0.0
6BT+5TT+2Stannyl,0.0
6BT+7TT+H+Phenyl,0.0006302018653868382
6BT+7TT+Br+H,0.0
7BT+3TT+H+Phenyl,0.006519083327185187
7BT+3TT+Br+H,0.0
5BT+10TT+Stannyl+Phenyl,0.0
6BT+7TT+Methyl+Phenyl,0.0
5BT+10TT+Stannyl+Br,0.0
6BT+7TT+Br+Methyl,0.0
6BT+6TT+Stannyl+Phenyl,0.0
7BT+3TT+Methyl+Phenyl,0.0
6BT+6TT+Stannyl+Br,0.0
7BT+3TT+Br+Methyl,0.0
7BT+2TT+Stannyl+Phenyl,0.0
7BT+2TT+Stannyl+Br,0.0
6BT+8TT+2H,0.00010787279755718697
7BT+4TT+2H,0.0026756501161642006
6BT+8TT+H+Methyl,0.0
6BT+7TT+2Phenyl,0.0
6BT+7TT+Br+Phenyl,0.0
6BT+7TT+2Br,-0.0
6BT+7TT+Stannyl+H,-0.0
7BT+4TT+H+Methyl,0.0016352474863863208
7BT+3TT+2Phenyl,0.0
7BT+3TT+Br+Phenyl,7.21582940500569e-05
7BT+3TT+2Br,0.0
7BT+3TT+Stannyl+H,0.0
6BT+8TT+2Methyl,0.0
6BT+7TT+Stannyl+Methyl,0.0
7BT+4TT+2Methyl,0.0
5BT+10TT+2Stannyl,0.0
7BT+3TT+Stannyl+Methyl,0.0
6BT+6TT+2Stannyl,0.0
7BT+2TT+2Stannyl,0.0
