4.570089999999999986e-01,1.528229306820995939e-07
4.571310000000000096e-01,1.212335230224005562e-07
4.572530000000000205e-01,1.105916203306425269e-07
4.573740000000000028e-01,9.997254904324460183e-08
4.574960000000000138e-01,9.365442068531171366e-08
4.576180000000000248e-01,8.733629232737882549e-08
4.577390000000000070e-01,1.240340724464144813e-07
4.578610000000000180e-01,1.607318525654501371e-07
4.579820000000000002e-01,2.361433641020238703e-07
4.581040000000000112e-01,2.427302242599254757e-07
4.582260000000000222e-01,1.926572521082329073e-07
4.583470000000000044e-01,1.426068028284091255e-07
4.584690000000000154e-01,9.255666208107666131e-08
4.585910000000000264e-01,4.250621280125287944e-08
4.587120000000000086e-01,3.977292346035399619e-08
4.588340000000000196e-01,1.058645940306185850e-07
4.589559999999999751e-01,1.332422246508537257e-07
4.590770000000000128e-01,1.606198552710888665e-07
4.591990000000000238e-01,2.055619320915760567e-07
4.593209999999999793e-01,2.505046259770459617e-07
4.594420000000000170e-01,2.954463942650418078e-07
4.595639999999999725e-01,3.403884710855289980e-07
4.596850000000000103e-01,2.763587231549784893e-07
4.598070000000000213e-01,2.123277410944626038e-07
4.599289999999999767e-01,1.784086045925547749e-07
4.600500000000000145e-01,2.133363338086965162e-07
4.601720000000000255e-01,2.453740391783319013e-07
4.602939999999999809e-01,2.774114360154759421e-07
4.604150000000000187e-01,3.137497757820849935e-07
4.605369999999999742e-01,3.500887326136767861e-07
4.606589999999999852e-01,3.892970416148542135e-07
4.607800000000000229e-01,4.285022652911180933e-07
4.609019999999999784e-01,3.988862314461147634e-07
4.610230000000000161e-01,3.692887095505926664e-07
4.611450000000000271e-01,3.284482636701562735e-07
4.612669999999999826e-01,2.876272553366750929e-07
4.613880000000000203e-01,2.468077896656506862e-07
4.615099999999999758e-01,2.059877069296436175e-07
4.616319999999999868e-01,2.196538451016466896e-07
4.617530000000000245e-01,2.333202918061411852e-07
4.618749999999999800e-01,2.469870470431269986e-07
4.619969999999999910e-01,2.606538022801127590e-07
4.621179999999999732e-01,2.972392765722958000e-07
4.622399999999999842e-01,3.338475822688389982e-07
4.623619999999999952e-01,3.016300024567446123e-07
4.624829999999999774e-01,2.694130397096329678e-07
4.626049999999999884e-01,2.371960769625213232e-07
4.627260000000000262e-01,2.049791142154096787e-07
4.628479999999999817e-01,1.727627685332807225e-07
4.629699999999999926e-01,1.405458057861690514e-07
4.630909999999999749e-01,6.464125932841272879e-08
4.632129999999999859e-01,0.000000000000000000e+00
4.633349999999999969e-01,7.342363669478443886e-08
4.634559999999999791e-01,2.269352118975845994e-07
4.635779999999999901e-01,3.001518232906709957e-07
4.637000000000000011e-01,2.586594482560050385e-07
4.638209999999999833e-01,2.171670732213391077e-07
4.639429999999999943e-01,1.756978381235246517e-07
4.640639999999999765e-01,1.664671630472166208e-07
4.641859999999999875e-01,1.572364879709085899e-07
4.643079999999999985e-01,1.480064299595832208e-07
4.644289999999999807e-01,1.387757548832751634e-07
4.645509999999999917e-01,1.610903673204026561e-07
4.646730000000000027e-01,1.834043626925474341e-07
4.647939999999999849e-01,2.057186665971835562e-07
4.649159999999999959e-01,2.280558019061798089e-07
4.650380000000000069e-01,2.785539318309572498e-07
4.651589999999999892e-01,3.290745846276034242e-07
4.652810000000000001e-01,3.537849518600893203e-07
4.654019999999999824e-01,3.096740615713079010e-07
4.655239999999999934e-01,2.684050640603817967e-07
4.656460000000000043e-01,2.959841663974705863e-07
4.657669999999999866e-01,2.805482858550649704e-07
4.658889999999999976e-01,2.651120967801679573e-07
