4.570089999999999986e-01,0.000000000000000000e+00
4.571310000000000096e-01,0.000000000000000000e+00
4.572530000000000205e-01,0.000000000000000000e+00
4.573740000000000028e-01,0.000000000000000000e+00
4.574960000000000138e-01,0.000000000000000000e+00
4.576180000000000248e-01,0.000000000000000000e+00
4.577390000000000070e-01,0.000000000000000000e+00
4.578610000000000180e-01,0.000000000000000000e+00
4.579820000000000002e-01,0.000000000000000000e+00
4.581040000000000112e-01,0.000000000000000000e+00
4.582260000000000222e-01,0.000000000000000000e+00
4.583470000000000044e-01,0.000000000000000000e+00
4.584690000000000154e-01,0.000000000000000000e+00
4.585910000000000264e-01,0.000000000000000000e+00
4.587120000000000086e-01,0.000000000000000000e+00
4.588340000000000196e-01,2.472877192542810215e-08
4.589559999999999751e-01,0.000000000000000000e+00
4.590770000000000128e-01,0.000000000000000000e+00
4.591990000000000238e-01,0.000000000000000000e+00
4.593209999999999793e-01,0.000000000000000000e+00
4.594420000000000170e-01,0.000000000000000000e+00
4.595639999999999725e-01,5.887182059371942448e-09
4.596850000000000103e-01,2.271833150315244500e-08
4.598070000000000213e-01,3.956171918152818704e-08
4.599289999999999767e-01,5.639298686912120041e-08
4.600500000000000145e-01,7.323622674273128945e-08
4.601720000000000255e-01,8.784968392185157663e-08
4.602939999999999809e-01,1.024745220679263738e-07
4.604150000000000187e-01,1.170878314422809980e-07
4.605369999999999742e-01,1.317132608074183543e-07
4.606589999999999852e-01,1.027058365261576041e-07
4.607800000000000229e-01,7.370979321185136392e-08
4.609019999999999784e-01,4.470222112582498391e-08
4.610230000000000161e-01,1.570632561628438680e-08
4.611450000000000271e-01,2.442813703211030047e-08
4.612669999999999826e-01,3.316192063395330304e-08
4.613880000000000203e-01,6.395393965558724894e-09
4.615099999999999758e-01,0.000000000000000000e+00
4.616319999999999868e-01,5.367397040035316002e-09
4.617530000000000245e-01,3.110536512479704357e-08
4.618749999999999800e-01,2.134404279220412331e-08
4.619969999999999910e-01,1.159376147560474093e-08
4.621179999999999732e-01,0.000000000000000000e+00
4.622399999999999842e-01,0.000000000000000000e+00
4.623619999999999952e-01,2.150544559628624635e-08
4.624829999999999774e-01,6.424851455351368298e-08
4.626049999999999884e-01,6.261985384089382155e-08
4.627260000000000262e-01,6.100213068093153428e-08
4.628479999999999817e-01,5.937346996831165962e-08
4.629699999999999926e-01,5.775633802741194464e-08
4.630909999999999749e-01,8.020211754271875195e-08
4.632129999999999859e-01,1.026595736345113686e-07
4.633349999999999969e-01,1.029248831888404924e-07
4.634559999999999791e-01,1.386906803791259764e-07
4.635779999999999901e-01,1.633538269886085741e-07
4.637000000000000011e-01,1.525419083818254598e-07
4.638209999999999833e-01,8.700601431956151250e-08
4.639429999999999943e-01,5.697060789325392536e-08
4.640639999999999765e-01,1.036297641161918104e-07
4.641859999999999875e-01,1.857891123655547299e-07
4.643079999999999985e-01,2.043533909303115744e-07
4.644289999999999807e-01,1.637824608089732206e-07
4.645509999999999917e-01,1.268960078855827393e-07
4.646730000000000027e-01,1.491690036298529202e-07
4.647939999999999849e-01,1.699503536792542425e-07
4.649159999999999959e-01,1.315976774806855640e-07
4.650380000000000069e-01,6.316274074510043762e-08
4.651589999999999892e-01,3.022770042640909254e-08
4.652810000000000001e-01,3.276875995734300064e-08
4.654019999999999824e-01,3.532193947905964070e-08
4.655239999999999934e-01,6.004346897097123891e-08
4.656460000000000043e-01,8.477667503936861339e-08
4.657669999999999866e-01,7.400983688610659000e-08
4.658889999999999976e-01,6.325526652839293503e-08
4.660110000000000086e-01,3.215655261804982974e-08
4.661319999999999908e-01,1.069846366867558985e-09
4.662540000000000018e-01,2.911827785549297207e-08
4.663760000000000128e-01,5.717871700327921970e-08
4.664969999999999950e-01,1.572938315972468962e-08
4.666190000000000060e-01,0.000000000000000000e+00
4.667410000000000170e-01,0.000000000000000000e+00
4.668619999999999992e-01,0.000000000000000000e+00
4.669840000000000102e-01,0.000000000000000000e+00
4.671049999999999924e-01,0.000000000000000000e+00
4.672270000000000034e-01,0.000000000000000000e+00
4.673490000000000144e-01,0.000000000000000000e+00
4.674699999999999966e-01,0.000000000000000000e+00
4.675920000000000076e-01,0.000000000000000000e+00
4.677140000000000186e-01,0.000000000000000000e+00
4.678350000000000009e-01,0.000000000000000000e+00
4.679570000000000118e-01,0.000000000000000000e+00
4.680790000000000228e-01,0.000000000000000000e+00
4.682000000000000051e-01,0.000000000000000000e+00
4.683220000000000161e-01,0.000000000000000000e+00
4.684429999999999983e-01,0.000000000000000000e+00
4.685650000000000093e-01,2.586080862548759622e-08
4.686870000000000203e-01,2.299590885302993725e-08
4.688080000000000025e-01,2.014268565705808103e-08
4.689300000000000135e-01,2.173661224975185012e-08
4.690520000000000245e-01,2.333068664721126559e-08
4.691730000000000067e-01,0.000000000000000000e+00
4.692950000000000177e-01,0.000000000000000000e+00
4.694169999999999732e-01,0.000000000000000000e+00
4.695380000000000109e-01,0.000000000000000000e+00
4.696600000000000219e-01,0.000000000000000000e+00
4.697819999999999774e-01,3.322414644028899286e-09
4.699030000000000151e-01,4.916444700058619272e-09
4.700250000000000261e-01,6.511036414197783017e-09
4.701460000000000083e-01,8.105066470227503417e-09
4.702680000000000193e-01,9.699096526257224643e-09
4.703899999999999748e-01,0.000000000000000000e+00
4.705110000000000126e-01,0.000000000000000000e+00
4.706330000000000235e-01,0.000000000000000000e+00
4.707549999999999790e-01,0.000000000000000000e+00
4.708760000000000168e-01,0.000000000000000000e+00
4.709980000000000278e-01,0.000000000000000000e+00
4.711199999999999832e-01,0.000000000000000000e+00
4.712410000000000210e-01,8.590161711067725982e-09
